Airfield,Runway,MTOW,Length,Elevation,RCR,Engine Anti-Ice,QNH,OAT C,MTOW (Lbs),MTOW_Code,Obstacle,EAI
KPOB,RWY23,554100,8501,218,12,off,30.52,21,554100 M,M,0,0
KPOB,RWY23,552700,8501,218,12,off,30.52,23,552700 M,M,0,0
KPOB,RWY23,550500,8501,218,12,off,30.52,26,550500 M,M,0,0
KPOB,RWY23,549100,8501,218,12,off,30.52,28,549100 M,M,0,0
KPOB,RWY23,545100,8501,218,12,off,30.52,31,545100 M,M,0,0
KPOB,RWY23,535800,8501,218,12,off,30.52,33,535800 M,M,0,0
KPOB,RWY23,521300,8501,218,12,off,30.52,36,521300 M,M,0,0
KPOB,RWY23,511500,8501,218,12,off,30.52,38,511500 M,M,0,0
KPOB,RWY23,496900,8501,218,12,off,30.52,41,496900 M,M,0,0
KPOB,RWY23,552900,8501,218,12,on,29.92,-18,552900 M,M,0,1
KPOB,RWY23,552000,8501,218,12,on,29.92,-16,552000 M,M,0,1
KPOB,RWY23,551100,8501,218,12,on,29.92,-14,551100 M,M,0,1
KPOB,RWY23,549800,8501,218,12,on,29.92,-11,549800 M,M,0,1
KPOB,RWY23,549000,8501,218,12,on,29.92,-9,549000 M,M,0,1
KPOB,RWY23,547800,8501,218,12,on,29.92,-6,547800 M,M,0,1
KPOB,RWY23,547000,8501,218,12,on,29.92,-4,547000 M,M,0,1
KPOB,RWY23,545800,8501,218,12,on,29.92,-1,545800 M,M,0,1
KPOB,RWY23,545000,8501,218,12,on,29.92,1,545000 M,M,0,1
KPOB,RWY23,543900,8501,218,12,on,29.92,4,543900 M,M,0,1
KPOB,RWY23,543300,8501,218,12,on,29.92,6,543300 M,M,0,1
KPOB,RWY23,542300,8501,218,12,on,29.92,9,542300 M,M,0,1
KPOB,RWY23,541700,8501,218,12,on,29.92,11,541700 M,M,0,1
KPOB,RWY23,555600,8501,218,12,on,30.22,-18,555600 M,M,0,1
KPOB,RWY23,554700,8501,218,12,on,30.22,-16,554700 M,M,0,1
KPOB,RWY23,553900,8501,218,12,on,30.22,-14,553900 M,M,0,1
KPOB,RWY23,552600,8501,218,12,on,30.22,-11,552600 M,M,0,1
KPOB,RWY23,551700,8501,218,12,on,30.22,-9,551700 M,M,0,1
KPOB,RWY23,550500,8501,218,12,on,30.22,-6,550500 M,M,0,1
KPOB,RWY23,549700,8501,218,12,on,30.22,-4,549700 M,M,0,1
KPOB,RWY23,548500,8501,218,12,on,30.22,-1,548500 M,M,0,1
KPOB,RWY23,547700,8501,218,12,on,30.22,1,547700 M,M,0,1
KPOB,RWY23,546500,8501,218,12,on,30.22,4,546500 M,M,0,1
KPOB,RWY23,545900,8501,218,12,on,30.22,6,545900 M,M,0,1
KPOB,RWY23,544900,8501,218,12,on,30.22,9,544900 M,M,0,1
KPOB,RWY23,555900,8501,218,12,on,30.52,-18,555900 M,M,0,1
KPOB,RWY23,555000,8501,218,12,on,30.52,-16,555000 M,M,0,1
KPOB,RWY23,554200,8501,218,12,on,30.52,-14,554200 M,M,0,1
KPOB,RWY23,552800,8501,218,12,on,30.52,-11,552800 M,M,0,1
KPOB,RWY23,552000,8501,218,12,on,30.52,-9,552000 M,M,0,1
KPOB,RWY23,550700,8501,218,12,on,30.52,-6,550700 M,M,0,1
KPOB,RWY23,549900,8501,218,12,on,30.52,-4,549900 M,M,0,1
KPOB,RWY23,548700,8501,218,12,on,30.52,-1,548700 M,M,0,1
KPOB,RWY23,547900,8501,218,12,on,30.52,1,547900 M,M,0,1
KPOB,RWY23,546800,8501,218,12,on,30.52,4,546800 M,M,0,1
KPOB,RWY23,546100,8501,218,12,on,30.52,6,546100 M,M,0,1
KPOB,RWY23,545100,8501,218,12,on,30.52,9,545100 M,M,0,1
KPOB,RWY23,549400,8501,218,12,on,29.61,-18,549400 M,M,0,1
KPOB,RWY23,548600,8501,218,12,on,29.61,-16,548600 M,M,0,1
KPOB,RWY23,547700,8501,218,12,on,29.61,-14,547700 M,M,0,1
KPOB,RWY23,546400,8501,218,12,on,29.61,-11,546400 M,M,0,1
KPOB,RWY23,545600,8501,218,12,on,29.61,-9,545600 M,M,0,1
KPOB,RWY23,544400,8501,218,12,on,29.61,-6,544400 M,M,0,1
KPOB,RWY23,543600,8501,218,12,on,29.61,-4,543600 M,M,0,1
KPOB,RWY23,542400,8501,218,12,on,29.61,-1,542400 M,M,0,1
KPOB,RWY23,541700,8501,218,12,on,29.61,1,541700 M,M,0,1
KPOB,RWY23,540700,8501,218,12,on,29.61,4,540700 M,M,0,1
KPOB,RWY23,540000,8501,218,12,on,29.61,6,540000 M,M,0,1
KPOB,RWY23,539100,8501,218,12,on,29.61,9,539100 M,M,0,1
KPOB,RWY23,533500,8501,218,5,on,29.61,-18,533500 M,M,0,1
KPOB,RWY23,532800,8501,218,5,on,29.61,-16,532800 M,M,0,1
KPOB,RWY23,532100,8501,218,5,on,29.61,-14,532100 M,M,0,1
KPOB,RWY23,531100,8501,218,5,on,29.61,-11,531100 M,M,0,1
KPOB,RWY23,530400,8501,218,5,on,29.61,-9,530400 M,M,0,1
KPOB,RWY23,529400,8501,218,5,on,29.61,-6,529400 M,M,0,1
KPOB,RWY23,528700,8501,218,5,on,29.61,-4,528700 M,M,0,1
KPOB,RWY23,527800,8501,218,5,on,29.61,-1,527800 M,M,0,1
KPOB,RWY23,527200,8501,218,5,on,29.61,1,527200 M,M,0,1
KPOB,RWY23,526300,8501,218,5,on,29.61,4,526300 M,M,0,1
KPOB,RWY23,525700,8501,218,5,on,29.61,6,525700 M,M,0,1
KPOB,RWY23,524900,8501,218,5,on,29.61,9,524900 M,M,0,1
KPOB,RWY23,536700,8501,218,5,on,29.92,-18,536700 M,M,0,1
KPOB,RWY23,536000,8501,218,5,on,29.92,-16,536000 M,M,0,1
KPOB,RWY23,535300,8501,218,5,on,29.92,-14,535300 M,M,0,1
KPOB,RWY23,534300,8501,218,5,on,29.92,-11,534300 M,M,0,1
KPOB,RWY23,533600,8501,218,5,on,29.92,-9,533600 M,M,0,1
KPOB,RWY23,532600,8501,218,5,on,29.92,-6,532600 M,M,0,1
KPOB,RWY23,531900,8501,218,5,on,29.92,-4,531900 M,M,0,1
KPOB,RWY23,531000,8501,218,5,on,29.92,-1,531000 M,M,0,1
KPOB,RWY23,530400,8501,218,5,on,29.92,1,530400 M,M,0,1
KPOB,RWY23,529400,8501,218,5,on,29.92,4,529400 M,M,0,1
KPOB,RWY23,528800,8501,218,5,on,29.92,6,528800 M,M,0,1
KPOB,RWY23,528000,8501,218,5,on,29.92,9,528000 M,M,0,1
KPOB,RWY23,539300,8501,218,5,on,30.22,-18,539300 M,M,0,1
KPOB,RWY23,538500,8501,218,5,on,30.22,-16,538500 M,M,0,1
KPOB,RWY23,537900,8501,218,5,on,30.22,-14,537900 M,M,0,1
KPOB,RWY23,536800,8501,218,5,on,30.22,-11,536800 M,M,0,1
KPOB,RWY23,536100,8501,218,5,on,30.22,-9,536100 M,M,0,1
KPOB,RWY23,535100,8501,218,5,on,30.22,-6,535100 M,M,0,1
KPOB,RWY23,534500,8501,218,5,on,30.22,-4,534500 M,M,0,1
KPOB,RWY23,533400,8501,218,5,on,30.22,-1,533400 M,M,0,1
KPOB,RWY23,532900,8501,218,5,on,30.22,1,532900 M,M,0,1
KPOB,RWY23,531900,8501,218,5,on,30.22,4,531900 M,M,0,1
KPOB,RWY23,531300,8501,218,5,on,30.22,6,531300 M,M,0,1
KPOB,RWY23,530400,8501,218,5,on,30.22,9,530400 M,M,0,1
KPOB,RWY23,539500,8501,218,5,on,30.52,-18,539500 M,M,0,1
KPOB,RWY23,538800,8501,218,5,on,30.52,-16,538800 M,M,0,1
KPOB,RWY23,538000,8501,218,5,on,30.52,-14,538000 M,M,0,1
KPOB,RWY23,537000,8501,218,5,on,30.52,-11,537000 M,M,0,1
KPOB,RWY23,536300,8501,218,5,on,30.52,-9,536300 M,M,0,1
KPOB,RWY23,535300,8501,218,5,on,30.52,-6,535300 M,M,0,1
KPOB,RWY23,534600,8501,218,5,on,30.52,-4,534600 M,M,0,1
KPOB,RWY23,533700,8501,218,5,on,30.52,-1,533700 M,M,0,1
KPOB,RWY23,533000,8501,218,5,on,30.52,1,533000 M,M,0,1
KPOB,RWY23,532100,8501,218,5,on,30.52,4,532100 M,M,0,1
KPOB,RWY23,531500,8501,218,5,on,30.52,6,531500 M,M,0,1
KPOB,RWY23,530600,8501,218,5,on,30.52,9,530600 M,M,0,1
KPOB,RWY23,517700,7501,218,5,on,29.92,-18,517700 M,M,0,1
KPOB,RWY23,517000,7501,218,5,on,29.92,-16,517000 M,M,0,1
KPOB,RWY23,516400,7501,218,5,on,29.92,-14,516400 M,M,0,1
KPOB,RWY23,515600,7501,218,5,on,29.92,-11,515600 M,M,0,1
KPOB,RWY23,514700,7501,218,5,on,29.92,-9,514700 M,M,0,1
KPOB,RWY23,513900,7501,218,5,on,29.92,-6,513900 M,M,0,1
KPOB,RWY23,513100,7501,218,5,on,29.92,-4,513100 M,M,0,1
KPOB,RWY23,512200,7501,218,5,on,29.92,-1,512200 M,M,0,1
KPOB,RWY23,511600,7501,218,5,on,29.92,1,511600 M,M,0,1
KPOB,RWY23,NA,7501,218,5,on,29.92,4,NA,NA,0,1
KPOB,RWY23,NA,7501,218,5,on,29.92,6,NA,NA,0,1
KPOB,RWY23,NA,7501,218,5,on,29.92,9,NA,NA,0,1
KPOB,RWY23,532400,7501,218,12,on,29.92,-18,532400 M,M,0,1
KPOB,RWY23,531700,7501,218,12,on,29.92,-16,531700 M,M,0,1
KPOB,RWY23,531000,7501,218,12,on,29.92,-14,531000 M,M,0,1
KPOB,RWY23,529900,7501,218,12,on,29.92,-11,529900 M,M,0,1
KPOB,RWY23,529200,7501,218,12,on,29.92,-9,529200 M,M,0,1
KPOB,RWY23,528200,7501,218,12,on,29.92,-6,528200 M,M,0,1
KPOB,RWY23,527600,7501,218,12,on,29.92,-4,527600 M,M,0,1
KPOB,RWY23,526600,7501,218,12,on,29.92,-1,526600 M,M,0,1
KPOB,RWY23,526000,7501,218,12,on,29.92,1,526000 M,M,0,1
KPOB,RWY23,525100,7501,218,12,on,29.92,4,525100 M,M,0,1
KPOB,RWY23,524500,7501,218,12,on,29.92,6,524500 M,M,0,1
KPOB,RWY23,523600,7501,218,12,on,29.92,9,523600 M,M,0,1
KPOB,RWY23,543300,7501,218,23,on,29.92,-18,543300 M,M,0,1
KPOB,RWY23,542600,7501,218,23,on,29.92,-16,542600 M,M,0,1
KPOB,RWY23,541800,7501,218,23,on,29.92,-14,541800 M,M,0,1
KPOB,RWY23,540700,7501,218,23,on,29.92,-11,540700 M,M,0,1
KPOB,RWY23,540000,7501,218,23,on,29.92,-9,540000 M,M,0,1
KPOB,RWY23,539000,7501,218,23,on,29.92,-6,539000 M,M,0,1
KPOB,RWY23,538300,7501,218,23,on,29.92,-4,538300 M,M,0,1
KPOB,RWY23,537300,7501,218,23,on,29.92,-1,537300 M,M,0,1
KPOB,RWY23,536600,7501,218,23,on,29.92,1,536600 M,M,0,1
KPOB,RWY23,535600,7501,218,23,on,29.92,4,535600 M,M,0,1
KPOB,RWY23,535000,7501,218,23,on,29.92,6,535000 M,M,0,1
KPOB,RWY23,534000,7501,218,23,on,29.92,9,534000 M,M,0,1
KPOB,RWY23,544700,7501,218,12,off,29.92,-18,544700 M,M,0,0
KPOB,RWY23,544000,7501,218,12,off,29.92,-16,544000 M,M,0,0
KPOB,RWY23,543300,7501,218,12,off,29.92,-14,543300 M,M,0,0
KPOB,RWY23,542200,7501,218,12,off,29.92,-11,542200 M,M,0,0
KPOB,RWY23,541500,7501,218,12,off,29.92,-9,541500 M,M,0,0
KPOB,RWY23,540500,7501,218,12,off,29.92,-6,540500 M,M,0,0
KPOB,RWY23,539900,7501,218,12,off,29.92,-4,539900 M,M,0,0
KPOB,RWY23,538900,7501,218,12,off,29.92,-1,538900 M,M,0,0
KPOB,RWY23,538200,7501,218,12,off,29.92,1,538200 M,M,0,0
KPOB,RWY23,537100,7501,218,12,off,29.92,4,537100 M,M,0,0
KPOB,RWY23,536300,7501,218,12,off,29.92,6,536300 M,M,0,0
KPOB,RWY23,535400,7501,218,12,off,29.92,9,535400 M,M,0,0
KPOB,RWY23,534500,7501,218,12,off,29.92,11,534500 M,M,0,0
KPOB,RWY23,533500,7501,218,12,off,29.92,13,533500 M,M,0,0
KPOB,RWY23,531800,7501,218,12,off,29.92,16,531800 M,M,0,0
KPOB,RWY23,530500,7501,218,12,off,29.92,18,530500 M,M,0,0
KPOB,RWY23,528400,7501,218,12,off,29.92,21,528400 M,M,0,0
KPOB,RWY23,527100,7501,218,12,off,29.92,23,527100 M,M,0,0
KPOB,RWY23,525200,7501,218,12,off,29.92,26,525200 M,M,0,0
KPOB,RWY23,523400,7501,218,12,off,29.92,28,523400 M,M,0,0
KPOB,RWY23,519300,7501,218,12,off,29.92,31,519300 M,M,0,0
KPOB,RWY23,509500,7501,218,12,off,29.92,33,509500 M,M,0,0
KPOB,RWY23,494600,7501,218,12,off,29.92,36,494600 M,M,0,0
KPOB,RWY23,484600,7501,218,12,off,29.92,38,484600 M,M,0,0
KPOB,RWY23,469600,7501,218,12,off,29.92,41,469600 M,M,0,0
KPOB,RWY23,557700,7501,218,23,off,29.92,-18,557700 M,M,0,0
KPOB,RWY23,556800,7501,218,23,off,29.92,-16,556800 M,M,0,0
KPOB,RWY23,555900,7501,218,23,off,29.92,-14,555900 M,M,0,0
KPOB,RWY23,554700,7501,218,23,off,29.92,-11,554700 M,M,0,0
KPOB,RWY23,553900,7501,218,23,off,29.92,-9,553900 M,M,0,0
KPOB,RWY23,552700,7501,218,23,off,29.92,-6,552700 M,M,0,0
KPOB,RWY23,551900,7501,218,23,off,29.92,-4,551900 M,M,0,0
KPOB,RWY23,550700,7501,218,23,off,29.92,-1,550700 M,M,0,0
KPOB,RWY23,550000,7501,218,23,off,29.92,1,550000 M,M,0,0
KPOB,RWY23,548800,7501,218,23,off,29.92,4,548800 M,M,0,0
KPOB,RWY23,548100,7501,218,23,off,29.92,6,548100 M,M,0,0
KPOB,RWY23,547000,7501,218,23,off,29.92,9,547000 M,M,0,0
KPOB,RWY23,546300,7501,218,23,off,29.92,11,546300 M,M,0,0
KPOB,RWY23,545500,7501,218,23,off,29.92,13,545500 M,M,0,0
KPOB,RWY23,544100,7501,218,23,off,29.92,16,544100 M,M,0,0
KPOB,RWY23,542900,7501,218,23,off,29.92,18,542900 M,M,0,0
KPOB,RWY23,541100,7501,218,23,off,29.92,21,541100 M,M,0,0
KPOB,RWY23,540000,7501,218,23,off,29.92,23,540000 M,M,0,0
KPOB,RWY23,538200,7501,218,23,off,29.92,26,538200 M,M,0,0
KPOB,RWY23,536300,7501,218,23,off,29.92,28,536300 M,M,0,0
KPOB,RWY23,531500,7501,218,23,off,29.92,31,531500 M,M,0,0
KPOB,RWY23,520700,7501,218,23,off,29.92,33,520700 M,M,0,0
KPOB,RWY23,505300,7501,218,23,off,29.92,36,505300 M,M,0,0
KPOB,RWY23,495000,7501,218,23,off,29.92,38,495000 M,M,0,0
KPOB,RWY23,479200,7501,218,23,off,29.92,41,479200 M,M,0,0
