Date,Year,Month,Day,Zulu Hours,TACC Sorties,High Priority Sorties,Flying Hours,Cargo (Stons),Passengers
10/23/13,2013,10,23,22,5,1,12.8,13.61,8
10/23/13,2013,10,23,23,6,0,29.5,46.21,40
10/24/13,2013,10,24,0,4,0,20.2,23.1,163
10/24/13,2013,10,24,1,8,0,43.2,45.12,182
10/24/13,2013,10,24,2,5,1,8.5,91.22,180
10/24/13,2013,10,24,3,9,1,20.8,147.95,67
10/24/13,2013,10,24,4,6,0,19.7,43.39,15
10/24/13,2013,10,24,5,7,0,39.7,39.151,206
10/24/13,2013,10,24,6,9,1,43.9,57.91,83
10/24/13,2013,10,24,7,3,0,11.3,10.38,12
10/24/13,2013,10,24,8,2,0,4.9,55.35,0
10/24/13,2013,10,24,9,6,0,17.8,35.3,100
10/24/13,2013,10,24,10,4,0,18.4,68.4,158
10/24/13,2013,10,24,11,3,0,5.8,18.37,0
10/24/13,2013,10,24,12,9,0,41.8,133.63,23
10/24/13,2013,10,24,13,6,1,13.5,89.8,32
10/24/13,2013,10,24,14,6,1,22.2,32.42,85
10/24/13,2013,10,24,15,5,0,22,3.2,281
10/24/13,2013,10,24,16,8,0,36,13.8,49
10/24/13,2013,10,24,17,11,1,29.8,123.94,12
10/24/13,2013,10,24,18,5,0,9.4,0,141
10/24/13,2013,10,24,19,10,0,38.9,109.82,300
10/24/13,2013,10,24,20,10,0,47,70.54,54
10/24/13,2013,10,24,21,6,0,24.6,46,73
10/24/13,2013,10,24,22,6,1,31.2,29.68,12
10/24/13,2013,10,24,23,5,0,22.2,80.59,226
10/25/13,2013,10,25,0,7,0,34.4,41.2,126
10/25/13,2013,10,25,1,5,0,15.2,73.65,3
10/25/13,2013,10,25,2,6,0,22.1,26.37,23
10/25/13,2013,10,25,3,5,0,17.2,38.3,10
10/25/13,2013,10,25,4,7,0,25,0.13,23
10/25/13,2013,10,25,5,3,0,16.1,40.5,58
10/25/13,2013,10,25,6,7,0,27.5,84.56,276
10/25/13,2013,10,25,7,9,0,45.5,123.32,70
10/25/13,2013,10,25,8,5,0,14.2,45.66,194
10/25/13,2013,10,25,9,6,0,29.7,67.8,353
10/25/13,2013,10,25,10,5,0,13.1,57.1,112
10/25/13,2013,10,25,11,7,0,36,47.73,46
10/25/13,2013,10,25,12,8,0,33.9,65.6,83
10/25/13,2013,10,25,13,7,0,26.4,26.5,70
10/25/13,2013,10,25,14,5,0,21.9,35.2,22
10/25/13,2013,10,25,15,7,0,25,5.5,99
10/25/13,2013,10,25,16,7,0,29.5,62.7,40
10/25/13,2013,10,25,17,5,0,13.3,13.42,33
10/25/13,2013,10,25,18,9,0,36.7,35.31,380
10/25/13,2013,10,25,19,6,0,33.7,49.64,0
10/25/13,2013,10,25,20,6,0,25.7,19.38,20
10/25/13,2013,10,25,21,13,1,68.6,153.61,32
10/25/13,2013,10,25,22,8,0,35.1,27.15,197
10/25/13,2013,10,25,23,6,0,18.9,134.03,96
10/26/13,2013,10,26,0,10,2,29.8,165.01,385
10/26/13,2013,10,26,1,7,1,32.2,18.9,5
10/26/13,2013,10,26,2,7,0,23.7,76.02,84
10/26/13,2013,10,26,3,6,1,16.2,84.79,136
10/26/13,2013,10,26,4,8,0,44.2,50.56,265
10/26/13,2013,10,26,5,6,1,22.6,78.57,119
10/26/13,2013,10,26,6,6,1,25,59,56
10/26/13,2013,10,26,7,8,0,46.1,84.33,13
10/26/13,2013,10,26,8,11,0,50.7,100.14,485
10/26/13,2013,10,26,9,4,0,19.8,0.3,0
10/26/13,2013,10,26,10,3,0,17.8,46.6,0
10/26/13,2013,10,26,11,6,0,13,65.13,14
10/26/13,2013,10,26,12,6,0,18.7,40.81,151
10/26/13,2013,10,26,13,4,0,17.9,51.7,0
10/26/13,2013,10,26,14,9,0,32.6,3.47,220
10/26/13,2013,10,26,15,8,0,24.7,30.7,4
10/26/13,2013,10,26,16,8,1,28.1,76.46,27
10/26/13,2013,10,26,17,9,0,44.9,115.47,31
10/26/13,2013,10,26,18,10,1,32.7,84.79,54
10/26/13,2013,10,26,19,7,0,23.8,57.16,129
10/26/13,2013,10,26,20,5,2,14.1,15,25
10/26/13,2013,10,26,21,6,0,15.7,40.36,3
10/26/13,2013,10,26,22,10,0,39.7,102,441
10/26/13,2013,10,26,23,5,1,13.6,78.8,27
10/27/13,2013,10,27,0,3,0,8.9,39.2,8
10/27/13,2013,10,27,1,5,0,16.2,22.4,0
10/27/13,2013,10,27,2,4,0,21.2,20,50
10/27/13,2013,10,27,3,4,0,10.1,23.3,0
10/27/13,2013,10,27,4,7,0,31.8,61.29,137
10/27/13,2013,10,27,5,3,0,11,0,315
10/27/13,2013,10,27,6,7,0,24.5,38.23,30
10/27/13,2013,10,27,7,2,0,10.4,75.52,21
10/27/13,2013,10,27,8,3,0,10.6,0,63
10/27/13,2013,10,27,9,5,0,17.1,48.15,72
10/27/13,2013,10,27,10,3,0,11.9,43.95,0
10/27/13,2013,10,27,11,4,0,20.2,24.18,45
10/27/13,2013,10,27,12,11,0,59.8,72.55,37
10/27/13,2013,10,27,13,3,1,6.4,16.8,62
10/27/13,2013,10,27,14,6,0,35.1,25.63,185
10/27/13,2013,10,27,15,8,0,50,7.61,358
10/27/13,2013,10,27,16,6,0,30.1,16.06,107
10/27/13,2013,10,27,17,8,1,26.7,43.95,79
10/27/13,2013,10,27,18,4,0,20.1,24.81,62
10/27/13,2013,10,27,19,6,0,20.1,10,276
10/27/13,2013,10,27,20,5,0,19.6,34.9,42
10/27/13,2013,10,27,21,10,1,49.1,191.24,341
10/27/13,2013,10,27,22,8,0,40.1,78.58,5
10/27/13,2013,10,27,23,6,0,32.2,102.76,38
10/28/13,2013,10,28,0,3,0,17.1,0,115
10/28/13,2013,10,28,1,10,0,49.7,39.94,472
10/28/13,2013,10,28,2,4,0,25.9,26.81,0
10/28/13,2013,10,28,3,8,0,25.3,45.03,14
10/28/13,2013,10,28,4,5,0,17.6,4.19,166
10/28/13,2013,10,28,5,9,0,38.9,112.13,148
10/28/13,2013,10,28,6,4,0,13.2,46.6,1
10/28/13,2013,10,28,7,4,0,22.3,16.42,151
10/28/13,2013,10,28,8,5,0,69.2,14.96,18
10/28/13,2013,10,28,9,7,0,36.7,42.1,334
10/28/13,2013,10,28,10,4,0,18.7,48.12,168
10/28/13,2013,10,28,11,6,0,19,24.7,1
10/28/13,2013,10,28,12,1,0,2.4,1.69,0
10/28/13,2013,10,28,13,6,0,15.4,60,22
10/28/13,2013,10,28,14,13,0,56.4,69.51,117
10/28/13,2013,10,28,15,5,0,13,19.38,63
10/28/13,2013,10,28,16,8,1,30.8,86.41,15
10/28/13,2013,10,28,17,8,0,26.3,7.62,55
10/28/13,2013,10,28,18,8,0,27.8,43.93,44
10/28/13,2013,10,28,19,8,0,35.3,70.62,53
10/28/13,2013,10,28,20,9,1,30.4,145.6,126
10/28/13,2013,10,28,21,10,0,36.5,46.24,326
10/28/13,2013,10,28,22,7,0,27.5,95.3,56
10/28/13,2013,10,28,23,5,0,14.7,37.5,0
10/29/13,2013,10,29,0,11,0,62.7,10.17,644
10/29/13,2013,10,29,1,8,0,32.2,110.09,181
10/29/13,2013,10,29,2,5,0,6.4,30.63,105
10/29/13,2013,10,29,3,4,0,14.3,11.78,20
10/29/13,2013,10,29,4,3,0,17.6,165.88,34
10/29/13,2013,10,29,5,10,0,40.5,146.35,135
10/29/13,2013,10,29,6,5,0,38.2,21.5,384
10/29/13,2013,10,29,7,4,0,26.2,27.2,2
10/29/13,2013,10,29,8,7,0,37.2,48.81,49
10/29/13,2013,10,29,9,6,0,27.6,79.01,299
10/29/13,2013,10,29,10,4,0,19.4,27.4,73
10/29/13,2013,10,29,11,7,0,37.8,51.81,21
10/29/13,2013,10,29,12,8,0,46.2,36.6,43
10/29/13,2013,10,29,13,5,1,10.3,38.1,86
10/29/13,2013,10,29,14,8,1,34.1,42.05,244
10/29/13,2013,10,29,15,8,0,38.1,24.24,401
10/29/13,2013,10,29,16,10,0,26,29.86,0
10/29/13,2013,10,29,17,12,0,38.6,39.98,134
10/29/13,2013,10,29,18,10,0,38.6,14.34,188
10/29/13,2013,10,29,19,7,0,18.1,55.2,75
10/29/13,2013,10,29,20,6,0,24.9,1.64,62
10/29/13,2013,10,29,21,9,0,43.7,102.23,49
10/29/13,2013,10,29,22,10,0,35.7,127.76,100
10/29/13,2013,10,29,23,6,0,23.2,140.61,110
10/30/13,2013,10,30,0,6,0,31.7,71.15,48
10/30/13,2013,10,30,1,9,0,46.2,91.38,72
10/30/13,2013,10,30,2,7,0,32.7,5.38,214
10/30/13,2013,10,30,3,4,0,20.9,54.41,21
10/30/13,2013,10,30,4,7,0,34.6,0,678
10/30/13,2013,10,30,5,6,0,26,139.58,3
10/30/13,2013,10,30,6,4,0,18.3,77.2,2
10/30/13,2013,10,30,7,4,0,17,76.23,26
10/30/13,2013,10,30,8,3,0,18.5,51.9,141
10/30/13,2013,10,30,9,4,0,16.4,24.44,92
10/30/13,2013,10,30,10,4,0,16.4,38.62,32
10/30/13,2013,10,30,11,4,0,12.6,1.39,6
10/30/13,2013,10,30,12,5,0,20.4,49.54,2
10/30/13,2013,10,30,13,10,0,51.4,70.63,89
10/30/13,2013,10,30,14,9,0,23.3,35.09,171
10/30/13,2013,10,30,15,12,1,40.8,3.56,18
10/30/13,2013,10,30,16,8,0,32.6,23.24,65
10/30/13,2013,10,30,17,12,0,45.1,27.03,267
10/30/13,2013,10,30,18,7,0,9.7,12.5,65
10/30/13,2013,10,30,19,9,0,28.9,4.05,51
10/30/13,2013,10,30,20,10,0,43.2,41.55,97
10/30/13,2013,10,30,21,12,0,35.6,102.2,79
10/30/13,2013,10,30,22,7,0,24.8,18.49,26
10/30/13,2013,10,30,23,4,0,7.7,69.98,31
10/31/13,2013,10,31,0,8,0,27.4,77.25,289
10/31/13,2013,10,31,1,8,1,24.1,37.18,43
10/31/13,2013,10,31,2,14,1,35.5,137.26,382
10/31/13,2013,10,31,3,5,0,13.6,31.2,72
10/31/13,2013,10,31,4,8,0,31.3,54.29,9
10/31/13,2013,10,31,5,10,2,48.5,191.73,336
10/31/13,2013,10,31,6,1,0,5.9,0,10
10/31/13,2013,10,31,7,8,0,42.6,136.47,150
10/31/13,2013,10,31,8,6,0,29.6,94.1,44
10/31/13,2013,10,31,9,7,0,48.3,1,295
10/31/13,2013,10,31,10,6,0,24.7,2.02,102
10/31/13,2013,10,31,11,4,0,12.6,37.5,288
10/31/13,2013,10,31,12,4,0,17.9,0.97,113
10/31/13,2013,10,31,13,5,0,22.7,38.5,16
10/31/13,2013,10,31,14,5,0,19.2,0.14,119
10/31/13,2013,10,31,15,11,1,49.8,6.3,280
10/31/13,2013,10,31,16,9,0,33.1,46.61,9
10/31/13,2013,10,31,17,6,0,20,25.91,70
10/31/13,2013,10,31,18,9,1,38.7,7.13,158
10/31/13,2013,10,31,19,9,1,23.7,30.16,230
10/31/13,2013,10,31,20,3,0,15.6,39.99,6
10/31/13,2013,10,31,21,7,0,28.3,102.4,1
10/31/13,2013,10,31,22,7,0,39.6,36.21,95
10/31/13,2013,10,31,23,4,0,13.7,0,90
11/1/13,2013,11,1,0,5,0,8.1,48.4,36
11/1/13,2013,11,1,1,7,0,36,54.91,24
11/1/13,2013,11,1,2,7,0,47.9,56.65,38
11/1/13,2013,11,1,3,4,0,18.3,22.3,2
11/1/13,2013,11,1,4,11,0,69.1,217.6,259
11/1/13,2013,11,1,5,8,0,27,165.77,302
11/1/13,2013,11,1,6,3,0,17,67.01,123
11/1/13,2013,11,1,7,3,0,7,62.82,26
11/1/13,2013,11,1,8,4,0,7.9,66.35,57
11/1/13,2013,11,1,9,7,0,29.3,57.1,266
11/1/13,2013,11,1,10,7,0,32.5,51.02,105
11/1/13,2013,11,1,11,7,0,35.4,74.7,150
11/1/13,2013,11,1,12,10,0,47.3,102,78
11/1/13,2013,11,1,13,5,0,20.2,0,52
11/1/13,2013,11,1,14,6,1,17.9,48.74,220
11/1/13,2013,11,1,15,12,0,54.2,159.62,59
11/1/13,2013,11,1,16,8,0,42,0,1
11/1/13,2013,11,1,17,12,0,38.3,113.99,90
11/1/13,2013,11,1,18,7,0,24.3,30.51,205
11/1/13,2013,11,1,19,12,0,46.8,9.96,260
11/1/13,2013,11,1,20,3,0,20.6,28.3,42
11/1/13,2013,11,1,21,11,0,51.3,91.201,244
11/1/13,2013,11,1,22,9,0,36.7,75.4,63
11/1/13,2013,11,1,23,5,0,24.9,90.02,238
11/2/13,2013,11,2,0,6,0,33.9,103.6,116
11/2/13,2013,11,2,1,12,0,42.5,107.5,120
11/2/13,2013,11,2,2,7,0,21.3,37.89,100
11/2/13,2013,11,2,3,8,0,36.6,0.07,26
11/2/13,2013,11,2,4,7,0,20.4,14.8,103
11/2/13,2013,11,2,5,9,0,50.3,102.7,35
11/2/13,2013,11,2,6,8,0,27.4,99.83,10
11/2/13,2013,11,2,7,11,0,69.9,22.5,226
11/2/13,2013,11,2,8,4,0,14.7,51.8,301
11/2/13,2013,11,2,9,13,0,59.4,169.7,165
11/2/13,2013,11,2,10,6,0,30.5,26.1,261
11/2/13,2013,11,2,11,5,0,22.2,3.9,2
11/2/13,2013,11,2,12,6,0,25.8,95.2,32
11/2/13,2013,11,2,13,4,0,10.5,0,0
11/2/13,2013,11,2,14,12,0,40.8,54.45,61
11/2/13,2013,11,2,15,7,0,21.6,49.7,46
11/2/13,2013,11,2,16,8,0,24.6,48.8,5
11/2/13,2013,11,2,17,5,0,12.1,52.5,0
11/2/13,2013,11,2,18,14,0,63.2,124.2,588
11/2/13,2013,11,2,19,6,1,8.6,53.8,237
11/2/13,2013,11,2,20,6,0,23.9,40.5,22
11/2/13,2013,11,2,21,8,0,18.2,80.89,14
11/2/13,2013,11,2,22,9,0,21.3,31.11,317
11/2/13,2013,11,2,23,6,0,19.9,26.01,0
11/3/13,2013,11,3,0,9,0,36.5,65.81,34
11/3/13,2013,11,3,1,4,0,8.5,73.19,5
11/3/13,2013,11,3,2,3,0,12.8,126.23,3
11/3/13,2013,11,3,3,6,1,35,24,20
11/3/13,2013,11,3,4,6,0,39.1,0,315
11/3/13,2013,11,3,5,6,0,23.9,130.29,194
11/3/13,2013,11,3,6,8,1,35.8,59.13,88
11/3/13,2013,11,3,7,7,0,28.9,94.73,289
11/3/13,2013,11,3,8,6,0,23.6,0,17
11/3/13,2013,11,3,9,2,0,3.2,38,30
11/3/13,2013,11,3,10,4,0,21.2,42.32,100
11/3/13,2013,11,3,11,9,0,43.8,41.77,155
11/3/13,2013,11,3,12,10,0,47.4,85.18,215
11/3/13,2013,11,3,13,6,0,31.5,57.3,0
11/3/13,2013,11,3,14,4,0,26.7,27.31,7
11/3/13,2013,11,3,15,7,0,32.1,6.29,292
11/3/13,2013,11,3,16,7,1,31.4,87.62,194
11/3/13,2013,11,3,17,11,0,48.4,16.02,25
11/3/13,2013,11,3,18,5,0,18.9,0,8
11/3/13,2013,11,3,19,20,0,90.8,56.59,45
11/3/13,2013,11,3,20,5,0,27.2,20,39
11/3/13,2013,11,3,21,10,1,46.2,28.78,12
11/3/13,2013,11,3,22,12,0,44.5,158.87,218
11/3/13,2013,11,3,23,6,0,16.3,72.53,383
11/4/13,2013,11,4,0,1,0,4.6,0,120
11/4/13,2013,11,4,1,1,0,1.7,20.81,35
11/4/13,2013,11,4,2,9,0,37.1,65.25,321
11/4/13,2013,11,4,3,6,0,30.1,18.6,252
11/4/13,2013,11,4,4,8,0,44.6,45.23,370
11/4/13,2013,11,4,5,3,0,8.1,2.82,25
11/4/13,2013,11,4,6,10,0,40.7,15.25,92
11/4/13,2013,11,4,7,3,0,15.3,3.92,8
11/4/13,2013,11,4,8,7,0,31.9,9.27,226
11/4/13,2013,11,4,9,2,0,13.7,0,2
11/4/13,2013,11,4,10,13,0,54.3,53.61,73
11/4/13,2013,11,4,11,9,0,54.1,15.45,408
11/4/13,2013,11,4,12,7,0,32.7,50.36,16
11/4/13,2013,11,4,13,7,0,35.8,53.62,75
11/4/13,2013,11,4,14,8,0,31,81.82,58
11/4/13,2013,11,4,15,8,0,36.1,25.19,34
11/4/13,2013,11,4,16,7,0,23.5,25.61,20
11/4/13,2013,11,4,17,7,0,26.9,116.07,108
11/4/13,2013,11,4,18,12,3,36.8,34.4,186
11/4/13,2013,11,4,19,5,0,14.6,42.911,58
11/4/13,2013,11,4,20,5,0,21.6,16.15,11
11/4/13,2013,11,4,21,6,0,18.8,8.2,2
11/4/13,2013,11,4,22,10,0,38.5,28.43,287
11/4/13,2013,11,4,23,9,0,38.8,41.47,109
11/5/13,2013,11,5,0,5,0,16.4,0.01,8
11/5/13,2013,11,5,1,6,0,35.9,75.28,204
11/5/13,2013,11,5,2,3,0,15,0,214
11/5/13,2013,11,5,3,7,0,24,64.35,67
11/5/13,2013,11,5,4,10,0,47.4,138.79,461
11/5/13,2013,11,5,5,6,0,42.4,14.58,273
11/5/13,2013,11,5,6,3,0,16.5,15.07,64
11/5/13,2013,11,5,7,2,0,6.2,0,149
11/5/13,2013,11,5,8,4,0,22.6,13.66,0
11/5/13,2013,11,5,9,5,0,33.3,39.44,237
11/5/13,2013,11,5,10,7,0,29.9,66.31,41
11/5/13,2013,11,5,11,3,0,14.1,3.07,10
11/5/13,2013,11,5,12,6,0,29,73.31,9
11/5/13,2013,11,5,13,6,3,10.9,78.3,31
11/5/13,2013,11,5,14,4,1,12.5,24,34
11/5/13,2013,11,5,15,11,1,53,24.48,393
11/5/13,2013,11,5,16,6,1,18.1,86.74,110
11/5/13,2013,11,5,17,4,1,9.8,63.1,4
11/5/13,2013,11,5,18,7,0,25.1,67.71,15
11/5/13,2013,11,5,19,10,0,45.1,75.77,313
11/5/13,2013,11,5,20,10,1,38.3,135.57,47
11/5/13,2013,11,5,21,4,1,14.1,5.79,50
11/5/13,2013,11,5,22,2,0,10,58.42,44
11/5/13,2013,11,5,23,6,0,32.7,72,22
11/6/13,2013,11,6,0,8,0,40.1,0,351
11/6/13,2013,11,6,1,8,0,39.9,80.72,264
11/6/13,2013,11,6,2,5,0,17.8,3.28,29
11/6/13,2013,11,6,3,2,0,8.7,57.56,95
11/6/13,2013,11,6,4,10,0,41.9,108.68,723
11/6/13,2013,11,6,5,8,0,41.6,63.14,155
11/6/13,2013,11,6,6,6,0,25.1,28.38,363
11/6/13,2013,11,6,7,8,0,55.2,43.9,52
11/6/13,2013,11,6,8,6,0,30.6,113.24,3
11/6/13,2013,11,6,9,3,0,18,0,0
11/6/13,2013,11,6,10,6,0,29.6,19.7,33
11/6/13,2013,11,6,11,7,0,27.7,68.7,163
11/6/13,2013,11,6,12,8,0,49.6,1.45,2
11/6/13,2013,11,6,13,7,0,44.6,20.09,87
11/6/13,2013,11,6,14,12,0,38.8,84.06,17
11/6/13,2013,11,6,15,5,0,13.5,0.01,32
11/6/13,2013,11,6,16,10,0,49.6,63.47,53
11/6/13,2013,11,6,17,7,1,19.1,12.61,1
11/6/13,2013,11,6,18,9,1,24.2,101.51,82
11/6/13,2013,11,6,19,11,2,23.6,14.65,129
11/6/13,2013,11,6,20,8,1,33.9,91.44,13
11/6/13,2013,11,6,21,8,0,38.3,39.2,144
11/6/13,2013,11,6,22,15,0,54.3,135.37,88
11/6/13,2013,11,6,23,4,0,18.1,74.2,17
11/7/13,2013,11,7,0,4,0,18.6,25.8,121
11/7/13,2013,11,7,1,9,1,51,88.62,431
11/7/13,2013,11,7,2,7,0,22.6,57.56,195
11/7/13,2013,11,7,3,4,1,9.9,102.5,33
11/7/13,2013,11,7,4,5,0,15,58.27,108
11/7/13,2013,11,7,5,3,1,13.2,38.3,30
11/7/13,2013,11,7,6,8,0,46.8,40.12,196
11/7/13,2013,11,7,7,5,0,36.3,33.04,25
11/7/13,2013,11,7,8,5,0,25.7,45.35,5
11/7/13,2013,11,7,9,10,1,31.8,72.26,235
11/7/13,2013,11,7,10,5,0,19.9,48.4,125
11/7/13,2013,11,7,11,7,0,37.8,62.7,28
11/7/13,2013,11,7,12,8,0,40.5,12.06,13
11/7/13,2013,11,7,13,8,3,12.4,69.73,116
11/7/13,2013,11,7,14,11,2,44.6,63.9,68
11/7/13,2013,11,7,15,7,0,43.2,0,519
11/7/13,2013,11,7,16,12,1,44.6,122.45,52
11/7/13,2013,11,7,17,16,0,65.7,42.48,245
11/7/13,2013,11,7,18,5,1,12.7,44.28,22
11/7/13,2013,11,7,19,10,0,36.8,54.18,120
11/7/13,2013,11,7,20,12,0,53.3,46.51,76
11/7/13,2013,11,7,21,7,0,30.4,22.5,8
11/7/13,2013,11,7,22,9,1,36.3,104.28,4
11/7/13,2013,11,7,23,8,0,50.2,34.92,285
11/8/13,2013,11,8,0,7,0,34.8,117.35,67
11/8/13,2013,11,8,1,8,0,21.4,102.34,10
11/8/13,2013,11,8,2,8,0,40.5,36.04,262
11/8/13,2013,11,8,3,5,1,21.5,5.9,223
11/8/13,2013,11,8,4,4,0,17.3,61.2,52
11/8/13,2013,11,8,5,9,0,54.2,69.13,84
11/8/13,2013,11,8,6,6,0,20.2,78.9,124
11/8/13,2013,11,8,7,2,0,8.7,33.9,5
11/8/13,2013,11,8,8,9,1,30.2,78.75,302
11/8/13,2013,11,8,9,5,0,20.4,20.5,54
11/8/13,2013,11,8,10,8,0,47.5,70.93,23
11/8/13,2013,11,8,11,4,0,15.9,18.1,76
11/8/13,2013,11,8,12,6,0,29.2,80.71,0
11/8/13,2013,11,8,13,4,0,17,4.9,25
11/8/13,2013,11,8,14,10,0,31.1,68.3,18
11/8/13,2013,11,8,15,11,0,34,82,166
11/8/13,2013,11,8,16,9,1,21.2,49.1,119
11/8/13,2013,11,8,17,8,0,28.8,18.1,4
11/8/13,2013,11,8,18,8,0,46.9,57.5,1
11/8/13,2013,11,8,19,4,0,19.6,0.02,186
11/8/13,2013,11,8,20,7,0,19.1,44.54,0
11/8/13,2013,11,8,21,3,0,5.7,50,9
11/8/13,2013,11,8,22,9,1,33.8,97.4,33
11/8/13,2013,11,8,23,10,0,42,93.12,389
11/9/13,2013,11,9,0,5,0,61,95.06,66
11/9/13,2013,11,9,1,7,1,21.4,35.92,18
11/9/13,2013,11,9,2,7,0,19.1,22.34,145
11/9/13,2013,11,9,3,5,0,14.4,22.59,35
11/9/13,2013,11,9,4,4,0,11.8,46.14,0
11/9/13,2013,11,9,5,4,0,20.4,79.5,9
11/9/13,2013,11,9,6,8,0,41,54.53,132
11/9/13,2013,11,9,7,6,0,22.9,55.99,0
11/9/13,2013,11,9,8,2,0,14.3,0,66
11/9/13,2013,11,9,9,4,0,29.3,3.2,49
11/9/13,2013,11,9,10,6,0,33.8,18.71,4
11/9/13,2013,11,9,11,7,0,30.1,39.42,43
11/9/13,2013,11,9,12,5,0,20.8,54.6,196
11/9/13,2013,11,9,13,5,1,11.1,56.4,2
11/9/13,2013,11,9,14,10,0,39.7,16.24,45
11/9/13,2013,11,9,15,8,0,22.8,24.14,123
11/9/13,2013,11,9,16,5,0,18.3,38.06,14
11/9/13,2013,11,9,17,10,0,31.7,21.7,126
11/9/13,2013,11,9,18,11,1,32.2,53.34,215
11/9/13,2013,11,9,19,6,0,15.3,136.48,147
11/9/13,2013,11,9,20,8,0,20.8,107.5,36
11/9/13,2013,11,9,21,8,0,20.2,0,52
11/9/13,2013,11,9,22,11,2,28.7,63.96,62
11/9/13,2013,11,9,23,11,0,39.2,127.32,0
11/10/13,2013,11,10,0,6,1,7.9,35.01,31
11/10/13,2013,11,10,1,7,1,16.8,27.9,30
11/10/13,2013,11,10,2,7,1,22.2,25.301,205
11/10/13,2013,11,10,3,4,0,18.6,90.23,125
11/10/13,2013,11,10,4,4,0,19.6,35.9,373
11/10/13,2013,11,10,5,10,2,50.3,100.56,68
11/10/13,2013,11,10,6,6,0,20,114.39,4
11/10/13,2013,11,10,7,6,0,12.5,43.43,351
11/10/13,2013,11,10,8,4,0,13.3,20.23,67
11/10/13,2013,11,10,9,4,0,13.8,40,0
11/10/13,2013,11,10,10,6,0,26.7,120.85,13
11/10/13,2013,11,10,11,4,0,17.2,30.44,0
11/10/13,2013,11,10,12,6,0,30,11.25,158
11/10/13,2013,11,10,13,6,1,30.2,24.5,0
11/10/13,2013,11,10,14,2,0,7.5,40,0
11/10/13,2013,11,10,15,5,0,28.4,0.08,255
11/10/13,2013,11,10,16,10,1,41.3,90.05,122
11/10/13,2013,11,10,17,7,0,17.4,28.71,25
11/10/13,2013,11,10,18,6,0,26.3,49,5
11/10/13,2013,11,10,19,5,0,14.5,0,0
11/10/13,2013,11,10,20,6,1,9.2,0,0
11/10/13,2013,11,10,21,7,0,32.5,41.64,29
11/10/13,2013,11,10,22,9,1,44.8,186.58,171
11/10/13,2013,11,10,23,8,0,45.4,120.44,223
11/11/13,2013,11,11,0,10,0,57.9,23.4,249
11/11/13,2013,11,11,1,7,0,31.8,34.94,99
11/11/13,2013,11,11,2,9,0,37.9,76.21,145
11/11/13,2013,11,11,3,6,0,26.9,49.1,2
11/11/13,2013,11,11,4,6,0,28.7,21.8,46
11/11/13,2013,11,11,5,1,0,7.8,0,0
11/11/13,2013,11,11,6,6,0,32,157.69,33
11/11/13,2013,11,11,7,6,0,23.3,49.39,5
11/11/13,2013,11,11,8,8,0,32.6,87.29,273
11/11/13,2013,11,11,9,4,0,11.6,77.27,11
11/11/13,2013,11,11,10,1,0,2.3,0,6
11/11/13,2013,11,11,11,4,0,12.3,54.37,16
11/11/13,2013,11,11,12,5,0,7.7,33.84,0
11/11/13,2013,11,11,13,8,0,40.1,7.86,2
11/11/13,2013,11,11,14,9,3,26.5,51.41,99
11/11/13,2013,11,11,15,1,0,6.8,0.09,7
11/11/13,2013,11,11,16,3,0,14.6,0,0
11/11/13,2013,11,11,17,11,2,41.2,37.65,138
11/11/13,2013,11,11,18,3,0,10.1,8.95,42
11/11/13,2013,11,11,19,4,2,16.4,24.97,74
11/11/13,2013,11,11,20,3,0,15.4,0,5
11/11/13,2013,11,11,21,7,0,21.5,84.08,214
11/11/13,2013,11,11,22,5,0,17.4,14.17,2
11/11/13,2013,11,11,23,6,0,19.6,33.32,14
11/12/13,2013,11,12,0,9,0,43.4,73.38,133
11/12/13,2013,11,12,1,2,0,8.4,102,0
11/12/13,2013,11,12,2,6,0,26.3,123.25,235
11/12/13,2013,11,12,3,5,0,22.5,39.3,56
11/12/13,2013,11,12,4,4,0,15,45.35,287
11/12/13,2013,11,12,5,5,0,35.3,78.7,21
11/12/13,2013,11,12,6,10,0,62.7,99.53,214
11/12/13,2013,11,12,7,4,0,13.4,22.07,4
11/12/13,2013,11,12,8,5,0,19.4,2.59,47
11/12/13,2013,11,12,9,4,0,24.1,38.26,234
11/12/13,2013,11,12,10,9,0,35,37.35,0
11/12/13,2013,11,12,11,6,0,24.6,28.7,50
11/12/13,2013,11,12,12,9,0,30.2,69.31,3
11/12/13,2013,11,12,13,4,0,14.3,63.311,140
11/12/13,2013,11,12,14,13,0,51.5,20.78,343
11/12/13,2013,11,12,15,11,0,46.3,4.11,199
11/12/13,2013,11,12,16,13,0,51.8,53.92,168
11/12/13,2013,11,12,17,11,0,59,10.93,38
11/12/13,2013,11,12,18,7,0,25.3,0,206
11/12/13,2013,11,12,19,10,1,42.2,82.93,160
11/12/13,2013,11,12,20,5,1,17.3,0,0
11/12/13,2013,11,12,21,8,1,42.4,91.85,64
11/12/13,2013,11,12,22,10,0,42.7,139.66,11
11/12/13,2013,11,12,23,10,0,63,40.19,321
11/13/13,2013,11,13,0,6,0,21,50.23,63
11/13/13,2013,11,13,1,9,0,34,73.73,20
11/13/13,2013,11,13,2,3,0,17.2,0.05,5
11/13/13,2013,11,13,3,9,0,42.3,3.2,673
11/13/13,2013,11,13,4,4,0,18.5,1.2,494
